"Date","Home","Away","HomeWins","HPassCmp","APassCmp","HPassAtt","APassAtt","HPassPct","APassPct","HPassYds","APassYds","HPassTD","APassTD","HRushAtt","ARushAtt","HRushYds","ARushYds","HRushAvg","ARushAvg","HRushTD","ARushTD","HXPM","AXPM","HXPA","AXPA","HXPPercent","AXPPercent","HFGM","AFGM","HFGA","AFGA","HFGPercent","AFGPercent","HKickPts","AKickPts","HFum","AFum","HInt","AInt","HTotalTO","ATotalTO"
"9/3/2016","Arkansas","Louisiana Tech",1,20,19,29,31,69,61.3,191,212,2,0,40,23,106,79,2.7,3.4,1,2,3,2,3,2,100,100,0,2,0,4,NA,50,3,8,0,0,2,1,2,1
"9/3/2016","Auburn","Clemson",0,15,19,28,34,53.6,55.9,175,248,0,1,41,44,87,151,2.1,3.4,1,1,1,1,1,2,100,50,2,2,2,2,100,100,7,7,1,1,2,1,3,2
"9/3/2016","Florida","Massachusetts",1,29,9,44,17,65.9,52.9,256,141,2,0,29,35,107,46,3.7,1.3,0,1,1,1,1,1,100,100,3,0,3,0,100,NA,10,1,0,0,0,0,0,0
"9/3/2016","Iowa","Miami (OH)",1,13,19,21,29,61.9,65.5,192,266,1,2,29,41,212,158,7.3,3.9,5,1,6,3,6,3,100,100,1,0,1,1,100,0,9,3,0,3,0,0,0,3
"9/3/2016","Kentucky","Southern Mississippi",0,16,18,25,28,64,64.3,313,258,4,2,25,67,96,296,3.8,4.4,1,3,5,5,5,5,100,100,0,3,0,3,NA,100,5,14,2,0,1,3,3,3
"9/3/2016","Louisiana","Boise State",0,21,24,33,35,63.6,68.6,186,426,1,3,40,38,81,158,2,4.2,0,3,1,6,1,6,100,100,1,1,2,2,50,50,4,9,0,0,0,0,0,0
"9/3/2016","Mississippi State","South Alabama",0,20,24,31,34,64.5,70.6,143,285,1,2,34,29,239,94,7,3.2,1,1,2,3,2,3,100,100,2,0,4,2,50,0,8,3,0,0,0,0,0,0
"9/3/2016","Nebraska","Fresno State",1,6,24,13,43,46.2,55.8,114,243,1,1,51,26,292,31,5.7,1.2,5,0,5,1,5,1,100,100,0,1,0,2,NA,50,5,4,0,0,0,2,0,2
"9/3/2016","Northwestern","Western Michigan",0,15,26,22,36,68.2,72.2,196,218,0,1,31,48,123,198,4,4.1,3,1,3,1,3,1,100,100,0,3,0,4,NA,75,3,10,1,0,0,0,1,0
"9/3/2016","Ohio","Texas State",0,28,41,46,56,60.9,73.2,393,440,4,5,51,42,237,106,4.6,2.5,2,2,4,6,4,6,100,100,4,2,5,2,80,100,16,12,2,1,0,2,2,3
"9/3/2016","Ohio State","Bowling Green State",1,27,21,39,44,69.2,47.7,417,175,7,0,55,28,359,69,6.5,2.5,3,0,11,1,11,1,100,100,0,1,0,1,NA,100,11,4,0,0,1,3,1,3
"9/3/2016","Penn State","Kent State",1,16,14,31,28,51.6,50,209,129,2,0,38,41,145,150,3.8,3.7,1,0,3,1,3,1,100,100,2,2,2,3,100,66.7,9,7,1,1,0,2,1,3
"9/3/2016","Texas A&M","UCLA",1,22,26,42,47,52.4,55.3,239,343,1,1,41,40,203,125,5,3.1,3,1,4,1,4,1,100,100,1,3,2,4,50,75,7,10,1,0,1,3,2,3
"9/3/2016","Tulsa","San Jose State",1,13,16,25,29,52,55.2,207,234,1,1,58,32,305,53,5.3,1.7,3,0,6,1,6,1,100,100,1,1,1,1,100,100,9,4,0,2,0,1,0,3
"9/3/2016","Washington","Rutgers",1,20,24,29,40,69,60,289,168,4,0,30,48,91,136,3,2.8,0,1,6,1,6,1,100,100,2,2,3,2,66.7,100,12,7,0,2,1,1,1,3
"9/3/2016","West Virginia","Missouri",1,23,24,37,53,62.2,45.3,253,282,0,1,48,47,241,180,5,3.8,2,0,2,0,2,0,100,NA,4,1,4,3,100,33.3,14,3,1,1,2,0,3,1
"9/3/2016","Wyoming","Northern Illinois",1,19,24,29,39,65.5,61.5,245,329,2,3,56,37,243,133,4.3,3.6,3,2,4,4,4,5,100,80,2,0,4,2,50,0,10,4,0,1,0,0,0,1
"9/2/2016","Arkansas State","Toledo",0,11,23,25,31,44,74.2,124,371,0,3,38,45,142,185,3.7,4.1,1,1,1,4,1,4,100,100,1,1,1,2,100,50,4,7,0,2,0,0,0,2
"9/10/2016","Clemson","Troy",1,27,26,53,45,50.9,57.8,292,245,3,2,32,33,122,141,3.8,4.3,0,1,3,3,3,3,100,100,3,1,3,2,100,50,12,6,1,0,2,3,3,3
"9/10/2016","Duke","Wake Forest",0,31,9,48,16,64.6,56.3,332,150,0,0,30,49,37,239,1.2,4.9,2,3,2,3,2,3,100,100,0,1,2,1,0,100,2,6,2,1,1,1,3,2
"9/10/2016","East Carolina","North Carolina State",1,33,21,43,32,76.7,65.6,297,287,1,1,33,31,148,215,4.5,6.9,3,3,3,3,4,3,75,100,2,1,3,3,66.7,33.3,9,6,1,1,1,0,2,1
"9/10/2016","Florida","Kentucky",1,19,3,33,14,57.6,21.4,320,55,4,0,50,34,244,94,4.9,2.8,2,1,6,1,6,1,100,100,1,0,3,1,33.3,0,9,1,0,1,1,3,1,4
"9/10/2016","Illinois","North Carolina",0,17,19,35,25,48.6,76,127,265,2,2,36,37,182,197,5.1,5.3,1,4,3,6,3,6,100,100,0,2,0,3,NA,66.7,3,12,1,1,0,0,1,1
"9/10/2016","Indiana","Ball State",1,17,15,27,30,63,50,266,231,3,1,45,38,187,140,4.2,3.7,0,0,3,2,3,2,100,100,3,2,3,2,100,100,12,8,0,2,0,1,0,3
"9/10/2016","Iowa","Iowa State",1,20,14,30,35,66.7,40,237,165,3,0,36,35,198,126,5.5,3.6,3,0,6,0,6,0,100,NA,0,1,0,1,NA,100,6,3,0,0,0,1,0,1
"9/10/2016","Kansas","Ohio",0,18,19,29,36,62.1,52.8,206,167,2,1,15,57,26,329,1.7,5.8,0,2,3,2,3,3,100,66.7,0,5,0,5,NA,100,3,17,2,0,1,1,3,1
"9/10/2016","Massachusetts","Boston College",0,11,12,28,22,39.3,54.5,145,191,1,2,33,41,-23,153,-0.7,3.7,0,1,1,2,1,3,100,66.7,0,2,0,2,NA,100,1,8,2,0,1,1,3,1
"9/10/2016","Miami (FL)","Florida Atlantic",1,17,18,31,37,54.8,48.6,191,167,0,0,39,34,279,47,7.2,1.4,5,1,5,1,5,1,100,100,1,1,2,1,50,100,8,4,0,0,2,1,2,1
"9/10/2016","Mississippi State","South Carolina",1,20,20,30,39,66.7,51.3,195,209,3,2,43,31,294,34,6.8,1.1,0,0,3,2,3,2,100,100,2,0,2,1,100,0,9,2,0,1,1,1,1,2
"9/10/2016","Missouri","Eastern Michigan",1,27,23,40,45,67.5,51.1,477,287,5,1,38,46,170,141,4.5,3.1,2,2,7,3,9,3,77.8,100,0,0,0,1,NA,0,7,3,2,0,0,2,2,2
"9/10/2016","Navy","Connecticut",1,6,24,8,27,75,88.9,130,264,0,1,50,34,235,90,4.7,2.6,3,1,4,3,4,3,100,100,0,1,1,1,0,100,4,6,1,2,0,0,1,2
"9/10/2016","Nebraska","Wyoming",1,21,16,35,32,60,50,412,189,4,1,43,31,138,131,3.2,4.2,2,1,7,2,7,2,100,100,1,1,1,3,100,33.3,10,5,0,1,1,5,1,6
"9/10/2016","New Mexico State","New Mexico",1,21,12,35,23,60,52.2,205,115,2,0,35,45,102,221,2.9,4.9,1,4,2,4,3,4,66.7,100,4,1,4,1,100,100,14,7,0,1,0,1,0,2
"9/10/2016","Notre Dame","Nevada",1,19,12,27,26,70.4,46.2,205,201,2,0,46,30,239,99,5.2,3.3,3,1,4,1,5,1,80,100,1,1,1,1,100,100,7,4,0,0,1,1,1,1
"9/10/2016","Ohio State","Tulsa",1,14,15,22,32,63.6,46.9,149,127,0,0,48,37,268,61,5.6,1.6,4,0,6,0,6,0,100,NA,2,1,2,1,100,100,12,3,1,2,0,4,1,6
"9/10/2016","Oklahoma","Louisiana-Monroe",1,26,23,35,37,74.3,62.2,352,272,5,2,46,29,288,78,6.3,2.7,3,0,8,2,8,2,100,100,1,1,1,1,100,100,11,5,1,1,0,0,1,1
"9/10/2016","Oklahoma State","Central Michigan",0,28,31,44,43,63.6,72.1,288,368,3,4,26,26,50,50,1.9,1.9,0,0,3,3,3,4,100,75,2,1,2,1,100,100,9,6,0,1,1,1,1,2
"9/10/2016","Oregon","Virginia",1,21,21,31,40,67.7,52.5,331,195,3,2,45,40,301,193,6.7,4.8,3,2,5,2,5,3,100,66.7,1,0,1,0,100,NA,8,2,0,0,0,2,0,2
"9/10/2016","Purdue","Cincinnati",0,32,19,57,32,56.1,59.4,401,250,2,3,25,46,103,262,4.1,5.7,1,2,2,5,2,5,100,100,0,1,1,1,0,100,2,8,0,0,5,0,5,0
"9/10/2016","San Diego State","California",1,14,41,23,72,60.9,56.9,129,522,1,5,47,22,334,82,7.1,3.7,3,0,6,4,6,4,100,100,1,2,1,2,100,100,9,10,1,1,1,3,2,4
"9/10/2016","South Alabama","Georgia Southern",0,21,7,43,10,48.8,70,279,137,0,0,27,63,73,304,2.7,4.8,0,3,0,3,0,3,NA,100,3,1,3,1,100,100,9,6,0,1,1,0,1,1
"9/10/2016","South Florida","Northern Illinois",1,25,22,39,35,64.1,62.9,365,161,4,1,50,41,293,157,5.9,3.8,2,1,6,2,6,2,100,100,2,1,2,1,100,100,12,5,1,0,0,0,1,0
"9/10/2016","Texas Christian","Arkansas",0,36,17,58,29,62.1,58.6,377,223,1,3,32,43,195,180,6.1,4.2,4,1,5,3,5,3,100,100,1,2,2,3,50,66.7,8,9,1,0,1,0,2,0
"9/10/2016","Utah","Brigham Young",1,14,22,23,39,60.9,56.4,194,185,1,0,42,28,169,146,4,5.2,0,2,2,1,2,1,100,100,2,2,2,2,100,100,8,7,3,0,3,2,6,2
"9/10/2016","Vanderbilt","Middle Tennessee State",1,15,38,28,65,53.6,58.5,113,399,1,3,45,21,231,96,5.1,4.6,5,0,6,3,6,3,100,100,1,1,1,2,100,50,9,6,1,1,0,1,1,2
"9/10/2016","Washington","Idaho",1,27,23,33,38,81.8,60.5,356,218,6,1,30,38,126,104,4.2,2.7,1,1,8,2,8,2,100,100,1,0,1,1,100,0,11,2,1,2,0,1,1,3
"9/10/2016","Wisconsin","Akron",1,20,14,27,25,74.1,56,292,136,3,0,55,21,294,88,5.3,4.2,4,0,7,1,7,1,100,100,1,1,1,1,100,100,10,4,0,1,0,1,0,2
"9/17/2016","Kentucky","New Mexico State",1,18,17,24,34,75,50,311,277,3,3,51,45,381,223,7.5,5,5,3,8,6,9,6,88.9,100,0,0,0,0,NA,NA,8,6,2,0,1,2,3,2
"9/17/2016","Louisiana","South Alabama",1,18,21,26,29,69.2,72.4,256,264,3,2,36,37,256,74,7.1,2,1,1,1,2,3,2,33.3,100,1,1,2,1,50,100,4,5,0,1,2,0,2,1
"9/17/2016","Louisville","Florida State",1,13,8,20,24,65,33.3,216,113,1,2,46,43,314,171,6.8,4,7,0,9,2,9,2,100,100,0,2,1,3,0,66.7,9,8,0,1,1,1,1,2
"9/17/2016","Massachusetts","Florida International",1,28,20,42,34,66.7,58.8,278,178,3,0,36,34,116,137,3.2,4,0,1,3,1,3,1,100,100,0,2,1,2,0,100,3,7,0,2,1,0,1,2
"9/17/2016","Miami (OH)","Western Kentucky",0,20,19,41,31,48.8,61.3,339,268,2,2,38,35,85,136,2.2,3.9,1,1,3,4,3,4,100,100,1,1,2,1,50,100,6,7,1,2,0,1,1,3
"9/17/2016","Michigan","Colorado",1,16,18,30,34,53.3,52.9,229,261,1,3,41,33,168,64,4.1,1.9,3,0,6,4,6,4,100,100,1,0,3,1,33.3,0,9,4,1,0,0,0,1,0
"9/17/2016","Missouri","Georgia",0,23,29,38,55,60.5,52.7,376,308,3,3,37,38,95,101,2.6,2.7,0,1,3,4,3,4,100,100,2,0,2,2,100,0,9,4,2,0,3,1,5,1
"9/17/2016","Nebraska","Oregon",1,17,14,35,23,48.6,60.9,200,146,3,0,47,47,228,336,4.9,7.1,2,5,5,0,5,0,100,NA,0,0,0,0,NA,NA,5,0,1,0,0,0,1,0
"9/17/2016","North Carolina State","Old Dominion",1,27,17,32,27,84.4,63,316,204,4,2,39,32,158,117,4.1,3.7,3,1,7,1,7,2,100,50,0,1,0,1,NA,100,7,4,1,0,0,0,1,0
"9/17/2016","Northern Illinois","San Diego State",0,17,11,35,19,48.6,57.9,213,126,3,3,39,45,155,278,4,6.2,1,3,4,6,4,6,100,100,0,0,0,1,NA,0,4,6,0,0,2,1,2,1
"9/17/2016","Northwestern","Duke",1,18,27,39,49,46.2,55.1,320,279,3,0,44,34,86,117,2,3.4,0,2,3,1,3,2,100,50,1,0,2,1,50,0,6,1,0,1,2,1,2,2
"9/17/2016","Oklahoma","Ohio State",0,17,14,32,20,53.1,70,226,152,2,4,35,48,178,291,5.1,6.1,0,1,3,6,3,6,100,100,1,1,2,1,50,100,6,9,0,0,2,0,2,0
"9/17/2016","Penn State","Temple",1,18,25,24,34,75,73.5,287,286,1,0,37,28,116,38,3.1,1.4,3,3,4,3,4,3,100,100,2,2,2,2,100,100,10,9,2,0,1,1,3,1
"9/17/2016","Rutgers","New Mexico",1,12,13,30,24,40,54.2,173,169,2,1,32,56,177,293,5.5,5.2,1,3,4,4,4,4,100,100,3,0,3,1,100,0,13,4,1,1,0,1,1,2
"9/17/2016","San Jose State","Utah",0,21,21,39,30,53.8,70,249,255,2,1,32,37,56,201,1.8,5.4,0,3,2,4,2,4,100,100,1,2,1,2,100,100,5,10,1,1,2,1,3,2
"9/17/2016","South Carolina","East Carolina",1,16,44,28,58,57.1,75.9,195,400,0,1,25,33,117,119,4.7,3.6,2,0,2,0,2,0,100,NA,2,3,2,4,100,75,8,9,0,2,0,2,0,4
"9/17/2016","Southern Mississippi","Troy",0,24,10,52,28,46.2,35.7,263,123,1,3,29,49,158,186,5.4,3.8,2,1,4,4,4,4,100,100,1,3,1,4,100,75,7,13,1,0,2,1,3,1
"9/17/2016","Syracuse","South Florida",0,32,14,50,29,64,48.3,350,220,2,1,55,32,199,240,3.6,7.5,0,4,2,6,2,6,100,100,2,1,2,1,100,100,8,9,1,0,2,0,3,0
"9/17/2016","Tennessee","Ohio",1,19,23,27,46,70.4,50,203,230,2,1,42,30,201,88,4.8,2.9,2,0,4,1,4,1,100,100,0,4,1,4,0,100,4,13,0,0,1,0,1,0
"9/17/2016","Texas Christian","Iowa State",1,22,19,35,36,62.9,52.8,252,217,1,0,37,47,229,138,6.2,2.9,4,2,5,2,5,2,100,100,2,2,2,2,100,100,11,8,0,0,0,0,0,0
"9/17/2016","Texas Tech","Louisiana Tech",1,26,20,36,32,72.2,62.5,470,311,5,3,43,36,196,261,4.6,7.3,3,3,8,6,8,6,100,100,1,1,2,1,50,100,11,9,0,0,0,0,0,0
"9/17/2016","Toledo","Fresno State",1,16,13,28,26,57.1,50,301,203,5,2,55,27,318,51,5.8,1.9,2,0,7,2,7,2,100,100,1,1,2,1,50,100,10,5,0,0,0,0,0,0
"9/17/2016","Tulane","Navy",0,3,5,12,12,25,41.7,21,59,0,0,47,52,240,300,5.1,5.8,2,3,2,1,2,2,100,50,0,0,1,0,0,NA,2,1,0,2,0,0,0,2
"9/17/2016","Virginia Tech","Boston College",1,16,9,27,29,59.3,31,253,80,5,0,50,28,223,44,4.5,1.6,2,0,7,0,7,0,100,NA,0,0,0,0,NA,NA,7,0,0,1,1,1,1,2
"9/17/2016","Washington State","Idaho",1,27,20,44,37,61.4,54.1,281,179,3,0,35,31,228,78,6.5,2.5,3,0,8,0,8,0,100,NA,0,2,1,3,0,66.7,8,6,0,2,1,0,1,2
"9/17/2016","Wisconsin","Georgia State",1,18,20,30,30,60,66.7,213,269,1,1,49,24,187,33,3.8,1.4,1,1,2,2,2,2,100,100,3,1,4,2,75,50,11,5,1,0,1,0,2,0
"9/16/2016","Rice","Baylor",0,9,23,27,42,33.3,54.8,31,342,0,3,42,54,234,296,5.6,5.5,1,2,1,5,1,5,100,100,1,1,1,3,100,33.3,4,8,1,0,0,1,1,1
"9/16/2016","Utah State","Arkansas State",1,11,20,25,33,44,60.6,136,287,1,1,47,31,198,70,4.2,2.3,3,1,4,2,4,2,100,100,2,2,2,2,100,100,10,8,0,1,1,2,1,3
"9/15/2016","Cincinnati","Houston",0,22,24,39,36,56.4,66.7,277,326,2,1,25,57,30,180,1.2,3.2,0,2,1,5,1,5,100,100,1,1,1,1,100,100,4,8,0,1,3,2,3,3
"9/10/2016","Air Force","Georgia State",1,3,9,9,27,33.3,33.3,67,142,0,1,83,14,464,27,5.6,1.9,5,1,6,2,6,2,100,100,2,0,2,1,100,0,12,2,0,0,0,0,0,0
"9/10/2016","Alabama","Western Kentucky",1,25,19,42,38,59.5,50,351,216,2,1,39,22,124,23,3.2,1,2,0,5,1,5,1,100,100,1,1,2,2,50,50,8,4,1,0,0,2,1,2
"9/10/2016","Appalachian State","Old Dominion",1,15,17,22,36,68.2,47.2,185,169,0,0,48,31,230,157,4.8,5.1,4,1,4,1,4,1,100,100,1,0,1,0,100,NA,7,1,0,0,1,1,1,1
"9/10/2016","Arizona State","Texas Tech",1,28,38,37,53,75.7,71.7,351,540,2,5,53,22,301,72,5.7,3.3,7,3,9,7,9,8,100,87.5,1,0,1,0,100,NA,12,7,0,0,0,2,0,2
"9/10/2016","Army","Rice",1,4,16,6,30,66.7,53.3,66,197,0,1,69,21,348,92,5,4.4,4,1,4,2,4,2,100,100,1,0,1,0,100,NA,7,2,0,1,0,1,0,2
"9/10/2016","Auburn","Arkansas State",1,17,19,23,30,73.9,63.3,244,260,3,0,62,35,462,66,7.5,1.9,3,2,6,2,6,2,100,100,3,0,3,1,100,0,15,2,1,0,0,0,1,0
"9/10/2016","Boise State","Washington State",1,19,55,35,71,54.3,77.5,299,480,1,4,26,20,121,40,4.7,2,2,0,4,4,4,4,100,100,1,0,1,1,100,0,7,4,0,0,3,1,3,1
"9/24/2016","Michigan","Penn State",1,21,16,35,27,60,59.3,189,121,1,1,49,28,326,70,6.7,2.5,6,0,7,1,7,1,100,100,0,1,0,1,NA,100,7,4,0,1,0,1,0,2
"9/24/2016","Middle Tennessee State","Louisiana Tech",1,27,36,46,59,58.7,61,356,504,2,3,33,37,197,118,6,3.2,3,1,5,4,5,4,100,100,1,2,1,2,100,100,8,10,0,1,0,0,0,1
"9/24/2016","Northwestern","Nebraska",0,25,18,38,29,65.8,62.1,251,246,1,1,32,47,137,310,4.3,6.6,1,2,1,3,2,3,50,100,0,1,1,1,0,100,1,6,0,2,2,0,2,2
"9/24/2016","Notre Dame","Duke",0,22,24,37,32,59.5,75,381,290,2,3,37,42,153,208,4.1,5,3,1,5,5,5,5,100,100,0,1,1,1,0,100,5,8,2,0,1,1,3,1
"9/24/2016","Oregon","Colorado",0,22,23,33,32,66.7,71.9,293,333,2,3,45,52,215,260,4.8,5,3,2,5,3,5,4,100,75,1,2,1,2,100,100,8,9,0,0,1,2,1,2
"9/24/2016","Oregon State","Boise State",0,22,20,34,37,64.7,54.1,191,238,0,1,35,42,96,274,2.7,6.5,2,3,3,5,3,5,100,100,1,1,2,1,50,100,6,8,1,2,0,0,1,2
"9/24/2016","Rice","North Texas",0,24,17,40,29,60,58.6,236,224,1,1,60,42,255,215,4.3,5.1,3,5,3,6,3,6,100,100,2,0,2,0,100,NA,9,6,2,1,1,0,3,1
"9/24/2016","Rutgers","Iowa",0,13,12,24,23,54.2,52.2,190,162,1,1,53,38,193,193,3.6,5.1,0,1,1,2,1,2,100,100,0,0,0,0,NA,NA,1,2,1,0,0,0,1,0
"9/24/2016","South Florida","Florida State",0,5,11,14,19,35.7,57.9,160,169,1,1,41,63,290,478,7.1,7.6,4,6,5,7,5,7,100,100,0,2,0,2,NA,100,5,13,0,1,2,0,2,1
"9/24/2016","Temple","Charlotte",1,17,17,32,42,53.1,40.5,297,198,2,1,34,42,210,231,6.2,5.5,4,2,6,2,6,3,100,66.7,2,0,2,0,100,NA,12,2,0,1,0,0,0,1
"9/24/2016","Tennessee","Florida",1,16,23,33,39,48.5,59,319,296,4,3,46,31,179,106,3.9,3.4,1,1,5,4,5,4,100,100,1,0,1,0,100,NA,8,4,0,1,2,1,2,2
"9/24/2016","Troy","New Mexico State",1,27,29,37,54,73,53.7,285,445,2,1,41,33,207,94,5,2.8,3,0,7,0,7,0,100,NA,1,0,1,1,100,0,10,0,0,0,0,5,0,5
"9/24/2016","Tulane","Louisiana",1,13,19,26,38,50,50,181,240,4,2,48,63,130,137,2.7,2.2,0,2,3,3,3,3,100,100,4,4,4,4,100,100,15,15,0,2,1,2,1,4
"9/24/2016","Virginia","Central Michigan",1,27,25,43,45,62.8,55.6,421,402,5,2,26,34,148,93,5.7,2.7,2,2,5,5,6,5,83.3,100,0,0,0,1,NA,0,5,5,0,0,1,1,1,1
"9/24/2016","Virginia Tech","East Carolina",1,15,17,23,34,65.2,50,295,362,3,2,45,35,167,81,3.7,2.3,3,0,7,2,7,2,100,100,1,1,1,2,100,50,10,5,0,1,0,0,0,1
"9/24/2016","Western Kentucky","Vanderbilt",0,24,18,40,29,60,62.1,291,279,2,1,33,42,205,110,6.2,2.6,2,3,3,4,3,4,100,100,1,1,2,1,50,100,6,7,2,0,1,1,3,1
"9/24/2016","Western Michigan","Georgia Southern",1,18,9,27,16,66.7,56.3,270,168,4,3,37,50,137,202,3.7,4,1,1,7,4,7,4,100,100,0,1,1,1,0,100,7,7,0,2,0,2,0,4
"9/23/2016","Eastern Michigan","Wyoming",1,17,19,34,29,50,65.5,261,234,1,0,47,38,239,79,5.1,2.1,2,1,3,3,3,3,100,100,2,1,2,2,100,50,9,6,0,2,4,1,4,3
"9/22/2016","Georgia Tech","Clemson",0,4,32,14,48,28.6,66.7,29,304,0,2,38,34,95,138,2.5,4.1,1,1,1,3,1,3,100,100,0,1,0,2,NA,50,1,6,0,0,1,1,1,1
"9/17/2016","Appalachian State","Miami (FL)",0,10,22,22,28,45.5,78.6,115,385,1,3,47,31,161,164,3.4,5.3,0,3,1,6,1,6,100,100,1,1,2,1,50,100,4,9,0,0,1,1,1,1
"9/17/2016","Auburn","Texas A&M",0,22,20,35,40,62.9,50,163,247,0,1,54,37,236,231,4.4,6.2,2,1,1,2,1,2,100,100,1,5,1,5,100,100,4,17,1,0,0,0,1,0
"9/17/2016","Bowling Green State","Middle Tennessee State",0,18,18,32,30,56.3,60,129,278,0,3,61,37,304,158,5,4.3,3,3,3,5,3,6,100,83.3,0,0,0,1,NA,0,3,5,2,1,2,1,4,2
"9/17/2016","Brigham Young","UCLA",0,26,26,49,40,53.1,65,250,307,1,2,25,34,23,50,0.9,1.5,1,0,2,2,2,2,100,100,0,1,1,2,0,50,2,5,0,0,1,1,1,1
"9/17/2016","California","Texas",1,27,23,40,39,67.5,59,396,261,4,1,40,51,111,307,2.8,6,3,4,6,5,6,5,100,100,0,2,0,4,NA,50,6,11,0,0,0,2,0,2
"9/17/2016","Charlotte","Eastern Michigan",0,23,24,44,31,52.3,77.4,199,285,2,2,39,30,157,72,4,2.4,0,1,1,4,2,4,50,100,2,3,3,3,66.7,100,7,13,1,0,2,1,3,1
"9/17/2016","Connecticut","Virginia",1,13,23,24,43,54.2,53.5,154,241,0,0,40,30,123,140,3.1,4.7,1,1,1,1,1,1,100,100,2,1,2,2,100,50,7,4,1,0,1,1,2,1
"9/17/2016","Florida","North Texas",1,16,6,29,22,55.2,27.3,216,66,0,0,43,28,255,-13,5.9,-0.5,4,0,3,0,3,0,100,NA,1,0,1,0,100,NA,6,0,0,0,1,1,1,1
"9/17/2016","Georgia Southern","Louisiana-Monroe",1,5,17,17,33,29.4,51.5,71,283,0,2,71,29,345,67,4.9,2.3,2,1,2,3,2,3,100,100,3,0,3,1,100,0,11,3,1,1,0,1,1,2
"9/17/2016","Georgia Tech","Vanderbilt",1,8,20,16,31,50,64.5,222,190,2,1,46,30,289,85,6.3,2.8,3,0,5,1,5,1,100,100,1,0,1,0,100,NA,8,1,0,0,1,1,1,1
"9/17/2016","Illinois","Western Michigan",0,29,9,42,13,69,69.2,312,150,1,0,15,54,3,287,0.2,5.3,0,4,1,4,1,4,100,100,1,2,1,3,100,66.7,4,10,1,0,1,0,2,0
"10/1/2016","South Carolina","Texas A&M",0,22,23,35,40,62.9,57.5,217,206,0,0,35,39,161,216,4.6,5.5,1,3,1,3,1,3,100,100,2,1,4,2,50,50,7,6,1,1,1,1,2,2
"10/1/2016","Southern Mississippi","Rice",1,25,16,36,20,69.4,80,591,166,4,2,34,45,111,180,3.3,4,1,2,5,4,5,4,100,100,3,0,3,0,100,NA,14,4,2,0,1,0,3,0
"10/1/2016","UCLA","Arizona",1,20,13,37,31,54.1,41.9,350,145,3,3,32,49,125,242,3.9,4.9,3,0,6,3,6,3,100,100,1,1,2,1,50,100,9,6,0,0,0,0,0,0
"10/1/2016","Vanderbilt","Florida",0,12,19,32,28,37.5,67.9,118,144,0,0,37,35,147,92,4,2.6,0,1,0,1,0,1,NA,100,2,2,2,2,100,100,6,7,1,1,2,0,3,1
"10/1/2016","West Virginia","Kansas State",1,24,10,41,30,58.5,33.3,298,166,1,0,35,42,124,120,3.5,2.9,1,1,2,1,2,1,100,100,1,3,2,4,50,75,5,10,1,0,1,1,2,1
"9/29/2016","Houston","Connecticut",1,40,16,49,36,81.6,44.4,426,273,3,1,30,27,114,62,3.8,2.3,3,1,6,2,6,2,100,100,0,0,0,0,NA,NA,6,2,0,0,0,0,0,0
"9/29/2016","Texas Tech","Kansas",1,42,25,55,48,76.4,52.1,548,250,8,2,24,28,73,46,3,1.6,0,0,7,2,8,2,87.5,100,0,1,0,1,NA,100,7,5,1,1,1,1,2,2
"9/24/2016","Akron","Appalachian State",0,31,22,43,31,72.1,71,353,280,3,3,26,49,133,307,5.1,6.3,2,3,5,6,5,6,100,100,1,1,1,1,100,100,8,9,0,1,2,0,2,1
"9/24/2016","Alabama","Kent State",1,22,7,34,16,64.7,43.8,217,84,2,0,46,30,285,82,6.2,2.7,3,0,6,0,6,0,100,NA,2,0,2,1,100,0,12,0,0,1,0,0,0,1
"9/24/2016","Arizona","Washington",0,19,14,31,21,61.3,66.7,167,160,1,2,43,51,308,352,7.2,6.9,3,3,4,5,4,5,100,100,0,0,0,2,NA,0,4,5,2,0,1,1,3,1
"9/24/2016","Arizona State","California",1,21,32,30,56,70,57.1,290,478,1,5,50,37,164,159,3.3,4.3,3,0,6,5,6,5,100,100,3,2,3,3,100,66.7,15,11,0,1,1,2,1,3
"9/24/2016","Baylor","Oklahoma State",1,18,27,28,46,64.3,58.7,387,279,4,0,37,55,136,213,3.7,3.9,1,3,5,3,5,3,100,100,0,1,0,2,NA,50,5,6,1,3,1,1,2,4
"9/24/2016","Cincinnati","Miami (OH)",1,25,13,38,24,65.8,54.2,276,248,0,2,48,29,187,67,3.9,2.3,3,0,3,2,3,2,100,100,2,2,3,2,66.7,100,9,8,1,1,2,1,3,2
"9/24/2016","Connecticut","Syracuse",0,28,26,46,40,60.9,65,281,407,1,2,45,26,144,62,3.2,2.4,2,1,3,4,3,4,100,100,1,1,1,3,100,33.3,6,7,0,0,1,0,1,0
"9/24/2016","Florida Atlantic","Ball State",0,25,24,37,39,67.6,61.5,324,262,1,2,36,41,121,226,3.4,5.5,2,2,3,4,3,4,100,100,2,1,2,2,100,50,9,7,1,0,1,1,2,1
"9/24/2016","Fresno State","Tulsa",0,21,24,45,34,46.7,70.6,276,281,1,4,44,68,177,344,4,5.1,4,2,5,6,5,6,100,100,2,2,2,3,100,66.7,11,12,1,1,1,1,2,2
"9/24/2016","Iowa State","San Jose State",1,22,13,29,27,75.9,48.1,316,155,5,1,32,47,187,177,5.8,3.8,1,0,5,1,5,1,100,100,1,1,1,1,100,100,8,4,1,0,0,4,1,4
